95 343 1488 1816
94 343 1524 1816
94 343 1556 1816
93 343 1592 1816
93 343 1624 1816
92 343 1652 1816
94 345 1692 1816
93 346 1724 1816
92 346 1760 1816
106 328 656 1817
107 328 692 1817
108 327 724 1817
108 328 752 1817
108 327 792 1817
108 327 824 1817
108 327 856 1817
109 327 888 1817
109 327 924 1817
110 327 956 1817
110 327 992 1817
110 327 1024 1817
111 327 1052 1817
113 326 1092 1817
112 326 1124 1817
112 326 1156 1817
113 326 1188 1817
113 326 1224 1817
114 326 1256 1817
114 326 1292 1817
115 326 1324 1817
115 326 1352 1817
115 326 1392 1817
116 326 1424 1817
117 326 1456 1817
117 326 1488 1817
117 326 1524 1817
118 325 1556 1817
119 325 1592 1817
119 326 1624 1817
119 326 1652 1817
119 327 1692 1817
120 327 1724 1817
120 327 1760 1817
121 327 1792 1817
122 327 1820 1817
122 327 1860 1817
123 327 1892 1817
123 327 1924 1817
123 327 1956 1817
125 326 1992 1817
125 327 2024 1817
125 327 2060 1817
125 327 2092 1817
125 327 2120 1817
127 326 2160 1817
127 327 2192 1817
127 327 2224 1817
128 327 2256 1817
128 327 2292 1817
128 327 2324 1817
130 327 2392 1817
130 326 2420 1817
131 325 2460 1817
130 326 2492 1817
131 325 2524 1817
132 328 2556 1817
131 328 2592 1817
133 328 2624 1817
133 329 2660 1817
135 327 2692 1817
136 328 2760 1817
137 328 2860 1817
137 328 2893 1817
137 328 2924 1817
138 328 2960 1817
137 328 2992 1817
138 328 3024 1817
138 328 3056 1817
138 328 3092 1817
139 327 3128 1817
141 327 3160 1817
142 327 3188 1817
143 326 3228 1817
143 326 3292 1817
143 326 3324 1817
143 326 3356 1817
144 326 3392 1817
145 325 3428 1817
146 326 3556 1817
147 326 3592 1817
146 326 3624 1817
146 326 3656 1817
148 325 3692 1817
148 326 3728 1817
148 326 3760 1817
148 326 3788 1817
147 326 3828 1817
149 326 3860 1817
150 326 3892 1817
152 326 3956 1817
151 326 4028 1817
151 326 4060 1817
151 326 4089 1817
151 326 4156 1817
151 326 4192 1817
153 326 4224 1817
153 326 4256 1817
154 325 4296 1817
154 326 4392 1817
154 326 4424 1817
154 328 4460 1817
155 324 1024 1818
152 325 1052 1818
151 325 1092 1818
152 324 1124 1818
154 324 1156 1818
153 324 1188 1818
151 325 1224 1818
153 324 1256 1818
151 324 1292 1818
151 324 1324 1818
151 324 1352 1818
150 324 1392 1818
150 324 1424 1818
153 323 1456 1818
150 324 1488 1818
147 324 1524 1818
150 318 1224 1819
146 318 1292 1819
147 316 1324 1819
147 315 1352 1819
147 314 1392 1819
146 316 1424 1819
147 315 1456 1819
147 315 1488 1819
145 316 1524 1819
145 316 1556 1819
145 317 1592 1819
143 318 1624 1819
145 318 1652 1819
142 319 1692 1819
142 319 1724 1819
143 319 1760 1819
143 320 1792 1819
143 321 1820 1819
143 321 1860 1819
142 322 1892 1819
142 323 1924 1819
141 323 1956 1819
140 323 1992 1819
141 323 2024 1819
140 324 2060 1819
132 312 1724 1820
136 312 1760 1820
134 311 1792 1820
135 312 1820 1820
136 312 1924 1820
137 316 1956 1820
137 316 1992 1820
136 316 2024 1820
138 316 2060 1820
136 317 2092 1820
138 316 2120 1820
136 316 2160 1820
136 317 2192 1820
136 317 2224 1820
136 317 2256 1820
136 317 2292 1820
133 317 2360 1820
134 317 2392 1820
133 316 2420 1820
131 317 2524 1820
131 316 2556 1820
129 316 2592 1820
129 316 2624 1820
130 317 2660 1820
129 316 2692 1820
127 316 2760 1820
126 317 2792 1820
127 317 2860 1820
127 317 2893 1820
125 317 2924 1820
125 318 2960 1820
125 318 3024 1820
125 318 3092 1820
124 318 3128 1820
123 319 3160 1820
122 319 3188 1820
122 320 3260 1820
122 320 3292 1820
121 320 3324 1820
121 320 3356 1820
121 321 3392 1820
121 321 3428 1820
119 321 3460 1820
119 322 3488 1820
119 321 3528 1820
117 322 3556 1820
121 324 3592 1820
122 327 3624 1820
122 327 3656 1820
119 325 3692 1820
119 325 3728 1820
119 325 3760 1820
119 322 3788 1820
119 325 3828 1820
119 326 3860 1820
118 327 3892 1820
117 328 3924 1820
117 327 3956 1820
117 328 3992 1820
116 328 4028 1820
116 328 4060 1820
115 328 4089 1820
115 328 4128 1820
114 329 4156 1820
113 328 4192 1820
113 328 4224 1820
112 329 4256 1820
112 329 4296 1820
112 329 4328 1820
112 328 4360 1820
111 329 4392 1820
111 329 4424 1820
110 329 4460 1820
110 329 4496 1820
109 330 4528 1820
108 330 4556 1820
108 330 4596 1820
108 330 4628 1820
107 330 4660 1820
107 331 4692 1820
107 331 4724 1820
106 331 4760 1820
106 331 4796 1820
105 331 4828 1820
105 332 4857 1820
104 332 4896 1820
104 332 4928 1820
103 332 4960 1820
103 333 4992 1820
102 333 5024 1820
102 333 5060 1820
102 333 5096 1820
101 333 5128 1820
101 334 5157 1820
100 334 5196 1820
100 334 5228 1820
99 334 5260 1820
99 335 5292 1820
99 335 5328 1820
99 335 5360 1820
98 335 5396 1820
98 335 5428 1820
97 336 5456 1820
97 336 5496 1820
97 336 5528 1820
96 336 5564 1820
96 336 5596 1820
95 336 5625 1820
95 337 5664 1820
94 337 5696 1820
94 337 5728 1820
93 337 5760 1820
93 338 5796 1820
94 338 5828 1820
92 338 5864 1820
153 343 2592 1821
151 344 2624 1821
151 344 2660 1821
152 343 2692 1821
151 343 2720 1821
152 344 2760 1821
152 344 2792 1821
151 344 2824 1821
151 344 2860 1821
151 344 2893 1821
151 344 2924 1821
149 344 2960 1821
149 344 2992 1821
148 344 3024 1821
148 344 3056 1821
147 344 3092 1821
147 344 3128 1821
147 345 3160 1821
145 344 3188 1821
144 345 3228 1821
144 344 3260 1821
143 345 3292 1821
143 345 3324 1821
141 345 3356 1821
141 345 3392 1821
139 345 3428 1821
140 345 3460 1821
140 345 3488 1821
138 346 3528 1821
137 346 3556 1821
136 345 3592 1821
136 346 3624 1821
136 346 3656 1821
135 345 3692 1821
134 346 3728 1821
133 346 3760 1821
133 346 3788 1821
134 346 3828 1821
133 346 3860 1821
133 345 3892 1821
132 346 3924 1821
132 346 3956 1821
131 346 3992 1821
130 346 4028 1821
130 346 4060 1821
128 346 4089 1821
128 345 4128 1821
126 346 4156 1821
126 346 4192 1821
127 346 4224 1821
127 346 4256 1821
126 346 4296 1821
125 346 4328 1821
124 346 4360 1821
125 346 4392 1821
124 346 4424 1821
123 346 4460 1821
121 346 4496 1821
121 346 4528 1821
120 346 4556 1821
120 346 4596 1821
119 346 4628 1821
118 346 4660 1821
118 346 4692 1821
117 346 4724 1821
117 346 4760 1821
116 346 4796 1821
116 346 4828 1821
114 346 4857 1821
114 346 4896 1821
114 346 4928 1821
113 346 4992 1821
113 346 5024 1821
112 346 5060 1821
111 346 5096 1821
110 346 5128 1821
110 346 5157 1821
110 346 5196 1821
109 346 5228 1821
108 346 5260 1821
108 346 5292 1821
107 345 5328 1821
106 346 5360 1821
106 346 5396 1821
105 346 5428 1821
105 346 5456 1821
104 346 5496 1821
103 346 5528 1821
103 346 5564 1821
102 346 5596 1821
102 346 5625 1821
101 346 5664 1821
101 346 5696 1821
100 346 5728 1821
100 346 5760 1821
99 346 5796 1821
99 346 5828 1821
98 346 5864 1821
97 346 5896 1821
97 346 5924 1821
96 346 5964 1821
96 346 5996 1821
95 346 6028 1821
95 346 6060 1821
94 346 6096 1821
94 346 6128 1821
92 347 6164 1821
93 350 6196 1821
132 322 2893 1822
132 322 2924 1822
131 322 2960 1822
130 322 2992 1822
130 322 3024 1822
129 323 3056 1822
129 323 3092 1822
129 323 3128 1822
129 323 3160 1822
128 324 3188 1822
128 324 3228 1822
126 325 3260 1822
127 324 3292 1822
126 325 3324 1822
126 325 3356 1822
125 325 3392 1822
125 325 3428 1822
124 326 3460 1822
123 326 3488 1822
122 326 3528 1822
123 326 3556 1822
152 312 3128 1823
150 313 3160 1823
148 314 3188 1823
151 312 3228 1823
148 313 3260 1823
147 313 3292 1823
147 313 3324 1823
147 313 3356 1823
145 312 3392 1823
145 312 3428 1823
145 312 3460 1823
142 313 3528 1823
141 313 3556 1823
138 314 3592 1823
138 314 3624 1823
140 313 3656 1823
137 313 3692 1823
136 313 3728 1823
136 313 3760 1823
135 313 3788 1823
134 313 3828 1823
134 313 3860 1823
134 312 3892 1823
133 312 3924 1823
132 312 3956 1823
132 312 3992 1823
132 311 4060 1823
131 312 4089 1823
131 312 4128 1823
131 312 4156 1823
130 312 4192 1823
129 313 4224 1823
129 312 4256 1823
128 313 4296 1823
152 320 4392 1824
152 321 4424 1824
152 320 4460 1824
151 320 4496 1824
151 320 4528 1824
153 320 4556 1824
153 320 4596 1824
151 320 4628 1824
150 320 4660 1824
151 320 4692 1824
148 320 4724 1824
147 321 4760 1824
148 320 4796 1824
148 320 4828 1824
147 320 4857 1824
147 319 4896 1824
148 320 4928 1824
148 320 4960 1824
146 319 4992 1824
146 320 5024 1824
146 319 5060 1824
146 319 5096 1824
143 320 5128 1824
146 318 5157 1824
145 319 5196 1824
145 318 5228 1824
143 319 5260 1824
143 320 5292 1824
142 319 5328 1824
142 319 5360 1824
142 319 5396 1824
141 319 5428 1824
139 320 5456 1824
139 319 5496 1824
139 319 5528 1824
137 320 5564 1824
137 320 5596 1824
137 320 5625 1824
137 319 5664 1824
136 320 5696 1824
136 320 5728 1824
135 320 5760 1824
135 320 5796 1824
134 320 5828 1824
135 319 5864 1824
134 320 5896 1824
133 320 5924 1824
132 320 5964 1824
131 320 5996 1824
131 320 6028 1824
131 320 6060 1824
130 320 6096 1824
130 320 6128 1824
129 320 6164 1824
128 320 6196 1824
127 321 6224 1824
127 321 6264 1824
127 320 6296 1824
125 321 6328 1824
126 321 6360 1824
125 321 6396 1824
125 321 6428 1824
125 321 6464 1824
124 321 6496 1824
124 321 6525 1824
123 321 6564 1824
122 322 6596 1824
121 322 6628 1824
121 322 6660 1824
120 322 6696 1824
120 322 6728 1824
120 322 6764 1824
119 322 6796 1824
118 322 6829 1824
118 322 6861 1824
118 322 6896 1824
118 322 6932 1824
117 323 6964 1824
117 323 6993 1824
116 323 7032 1824
116 323 7064 1824
116 323 7096 1824
115 324 7128 1824
116 323 7164 1824
115 324 7196 1824
115 324 7232 1824
115 324 7264 1824
115 324 7293 1824
115 324 7332 1824
114 325 7364 1824
114 325 7396 1824
114 325 7428 1824
114 325 7532 1824
114 325 7564 1824
112 326 7593 1824
111 326 7632 1824
111 326 7664 1824
110 326 7696 1824
110 326 7728 1824
109 327 7764 1824
108 327 7796 1824
107 328 7832 1824
107 327 7864 1824
151 345 4596 1825
151 346 4628 1825
151 346 4660 1825
151 346 4692 1825
150 346 4724 1825
150 346 4760 1825
150 346 4796 1825
150 346 4828 1825
149 346 4857 1825
149 346 4896 1825
147 346 4928 1825
147 346 4960 1825
146 346 4992 1825
145 346 5024 1825
145 346 5060 1825
145 346 5096 1825
144 346 5128 1825
141 346 5157 1825
142 346 5196 1825
142 346 5228 1825
142 346 5260 1825
142 346 5292 1825
141 345 5328 1825
141 345 5360 1825
140 345 5396 1825
138 345 5428 1825
137 345 5456 1825
137 345 5496 1825
136 345 5528 1825
135 344 5564 1825
135 344 5596 1825
135 344 5625 1825
134 344 5664 1825
134 344 5696 1825
133 344 5728 1825
132 344 5760 1825
132 344 5796 1825
131 344 5828 1825
131 344 5864 1825
130 344 5896 1825
129 344 5924 1825
129 344 5964 1825
128 344 5996 1825
128 344 6028 1825
127 344 6060 1825
126 344 6096 1825
126 343 6128 1825
125 343 6164 1825
125 343 6196 1825
124 343 6224 1825
122 343 6264 1825
122 343 6296 1825
122 343 6328 1825
121 342 6360 1825
120 342 6396 1825
120 342 6428 1825
118 342 6464 1825
118 342 6496 1825
118 342 6525 1825
117 342 6564 1825
116 342 6596 1825
116 342 6628 1825
115 342 6660 1825
115 341 6696 1825
114 341 6728 1825
113 341 6764 1825
113 341 6796 1825
112 341 6829 1825
111 341 6861 1825
110 341 6896 1825
110 341 6932 1825
109 341 6964 1825
109 341 6993 1825
108 341 7032 1825
107 341 7064 1825
106 341 7096 1825
106 341 7128 1825
105 341 7164 1825
105 341 7196 1825
104 341 7232 1825
103 341 7264 1825
102 341 7293 1825
102 341 7332 1825
101 341 7364 1825
100 341 7396 1825
100 341 7428 1825
99 340 7464 1825
98 340 7496 1825
98 340 7532 1825
97 341 7564 1825
96 340 7593 1825
96 340 7632 1825
95 341 7664 1825
94 341 7696 1825
94 341 7728 1825
93 341 7764 1825
92 341 7796 1825
93 337 7864 1825
152 328 13832 1826
153 328 13872 1826
152 328 13904 1826
152 328 13936 1826
152 328 13968 1826
151 328 14004 1826
148 328 14036 1826
149 328 14072 1826
149 327 14104 1826
148 327 14132 1826
147 327 14172 1826
147 327 14204 1826
150 326 14404 1826
148 325 14432 1826
147 326 14472 1826
146 326 14504 1826
147 326 14536 1826
143 327 14568 1826
145 326 14604 1826
143 327 14640 1826
142 328 14672 1826
141 328 14704 1826
143 327 14736 1826
142 327 14772 1826
141 327 14804 1826
142 327 14840 1826
141 326 14872 1826
141 326 14900 1826
139 326 14940 1826
138 327 14972 1826
137 327 15004 1826
137 327 15036 1826
136 326 15072 1826
135 327 15104 1826
136 326 15140 1826
137 326 15172 1826
136 326 15200 1826
135 326 15240 1826
134 327 15272 1826
134 326 15304 1826
133 326 15336 1826
131 327 15372 1826
130 327 15404 1826
128 327 15472 1826
128 327 15500 1826
128 327 15540 1826
128 327 15572 1826
128 327 15604 1826
127 328 15636 1826
127 328 15672 1826
125 329 15704 1826
125 328 15772 1826
125 328 15800 1826
124 328 15840 1826
123 328 15872 1826
123 328 15908 1826
121 328 15940 1826
121 328 15968 1826
120 328 16008 1826
120 328 16040 1826
120 328 16072 1826
119 328 16104 1826
119 327 16137 1826
117 328 16172 1826
117 328 16240 1826
117 327 16272 1826
116 328 16308 1826
114 328 16340 1826
114 328 16372 1826
114 328 16404 1826
113 328 16440 1826
113 328 16472 1826
113 328 16508 1826
113 327 16540 1826
112 327 16569 1826
112 328 16608 1826
111 328 16640 1826
110 328 16672 1826
110 328 16704 1826
110 328 16737 1826
109 329 16772 1826
110 329 16808 1826
110 328 16840 1826
109 329 16869 1826
109 329 16908 1826
109 328 16940 1826
107 329 16972 1826
107 329 17004 1826
106 329 17040 1826
107 329 17276 1826
150 313 14336 1827
146 314 14604 1827
148 312 14640 1827
146 312 14804 1827
143 313 14940 1827
143 312 15004 1827
143 312 15036 1827
142 312 15104 1827
142 312 15140 1827
142 313 15172 1827
142 311 15200 1827
142 312 15240 1827
139 312 15272 1827
141 312 15304 1827
140 313 15336 1827
137 313 15372 1827
140 312 15404 1827
137 312 15440 1827
138 312 15472 1827
136 313 15500 1827
135 314 15540 1827
135 313 15572 1827
134 313 15604 1827
135 312 15672 1827
134 312 15704 1827
134 313 15740 1827
133 312 15772 1827
131 313 15800 1827
131 313 15840 1827
132 312 15872 1827
131 312 15908 1827
130 313 15940 1827
129 314 15968 1827
130 313 16008 1827
130 313 16040 1827
129 313 16072 1827
129 314 16104 1827
129 313 16137 1827
129 313 16172 1827
152 342 15636 1828
153 343 15704 1828
153 343 15740 1828
153 344 15772 1828
152 344 15800 1828
152 343 15840 1828
152 343 15872 1828
150 343 15908 1828
151 343 15940 1828
151 344 15968 1828
151 344 16008 1828
148 344 16040 1828
151 344 16104 1828
151 344 16137 1828
149 344 16172 1828
147 344 16208 1828
148 344 16240 1828
148 344 16272 1828
147 344 16308 1828
147 344 16340 1828
147 344 16372 1828
147 344 16404 1828
147 344 16440 1828
144 344 16472 1828
146 344 16508 1828
145 344 16540 1828
145 343 16569 1828
143 343 16608 1828
143 344 16640 1828
143 344 16672 1828
142 344 16704 1828
142 344 16737 1828
141 344 16772 1828
141 344 16808 1828
140 344 16840 1828
141 344 16869 1828
141 344 16908 1828
141 344 16940 1828
140 344 16972 1828
140 344 17004 1828
141 344 17040 1828
138 344 17108 1828
137 344 17140 1828
137 344 17172 1828
137 344 17204 1828
136 344 17240 1828
135 344 17276 1828
134 344 17308 1828
134 345 17337 1828
134 345 17376 1828
134 345 17408 1828
133 345 17440 1828
133 345 17472 1828
133 345 17504 1828
132 345 17540 1828
132 345 17576 1828
132 345 17608 1828
131 345 17637 1828
131 345 17676 1828
131 345 17708 1828
130 344 17740 1828
130 345 17773 1828
129 344 17805 1828
128 345 17840 1828
128 344 17876 1828
128 344 17908 1828
128 344 17936 1828
127 344 17976 1828
127 344 18008 1828
126 344 18040 1828
126 344 18072 1828
125 344 18108 1828
125 344 18140 1828
124 344 18176 1828
123 344 18208 1828
124 344 18236 1828
122 344 18276 1828
121 344 18308 1828
120 344 18340 1828
120 344 18372 1828
120 344 18408 1828
121 344 18444 1828
119 344 18476 1828
119 343 18508 1828
118 343 18540 1828
118 343 18576 1828
152 333 15940 1829
153 332 15968 1829
152 333 16008 1829
153 332 16040 1829
153 332 16072 1829
152 333 16104 1829
152 333 16137 1829
153 333 16172 1829
152 333 16208 1829
151 333 16240 1829
151 333 16272 1829
151 333 16308 1829
151 333 16340 1829
151 334 16404 1829
151 334 16440 1829
148 335 16508 1829
150 334 16569 1829
148 335 16672 1829
146 335 16840 1829
146 334 16869 1829
146 334 16908 1829
146 334 16940 1829
143 335 16972 1829
143 334 17204 1829
141 334 17240 1829
143 334 17276 1829
142 334 17308 1829
142 334 17337 1829
142 334 17376 1829
139 335 17408 1829
141 335 17440 1829
138 335 17472 1829
139 335 17504 1829
138 335 17540 1829
138 336 17576 1829
138 336 17608 1829
137 335 17637 1829
138 335 17676 1829
137 335 17708 1829
136 335 17740 1829
136 335 17773 1829
136 335 17805 1829
135 335 17840 1829
135 335 17876 1829
135 335 17908 1829
134 335 17936 1829
133 335 17976 1829
132 335 18008 1829
133 335 18040 1829
131 335 18072 1829
130 335 18108 1829
130 335 18140 1829
130 335 18176 1829
130 335 18208 1829
129 335 18236 1829
129 335 18276 1829
129 334 18308 1829
128 335 18340 1829
127 335 18372 1829
127 335 18408 1829
127 335 18444 1829
125 335 18476 1829
125 335 18508 1829
125 335 18540 1829
124 335 18576 1829
124 335 18608 1829
124 335 18644 1829
123 335 18676 1829
124 337 18704 1829
123 337 18744 1829
122 336 18776 1829
120 337 18808 1829
120 337 18840 1829
119 337 18876 1829
118 337 18908 1829
118 337 18944 1829
117 337 18976 1829
116 337 19004 1829
117 337 19044 1829
116 337 19076 1829
116 337 19108 1829
115 336 19140 1829
115 336 19176 1829
115 336 19208 1829
115 336 19244 1829
114 336 19304 1829
113 336 19344 1829
112 336 19376 1829
112 336 19408 1829
111 336 19440 1829
111 336 19476 1829
110 336 19508 1829
109 336 19544 1829
109 336 19576 1829
108 336 19604 1829
108 337 19644 1829
108 336 19676 1829
107 336 19712 1829
106 336 19744 1829
106 336 19773 1829
106 336 19812 1829
106 336 19844 1829
105 336 19876 1829
105 336 19912 1829
104 336 19944 1829
104 336 19976 1829
103 336 20012 1829
103 336 20044 1829
102 336 20072 1829
102 336 20112 1829
101 336 20144 1829
100 336 20176 1829
100 336 20208 1829
99 336 20244 1829
99 337 20276 1829
98 337 20312 1829
98 337 20344 1829
98 337 20372 1829
97 337 20412 1829
97 337 20444 1829
96 338 20476 1829
96 338 20508 1829
94 338 20544 1829
94 339 20576 1829
93 339 20612 1829
93 339 20644 1829
92 339 20672 1829
92 339 20712 1829
92 340 20744 1829
91 340 20776 1829
91 340 20808 1829
152 324 16908 1830
151 324 16940 1830
151 324 17004 1830
151 323 17072 1830
154 322 17108 1830
151 323 17140 1830
148 325 17172 1830
147 324 17204 1830
145 325 17240 1830
147 324 17276 1830
147 324 17308 1830
145 324 17337 1830
145 323 17376 1830
143 324 17408 1830
144 323 17440 1830
143 323 17472 1830
144 322 17504 1830
141 323 17540 1830
142 323 17576 1830
141 323 17608 1830
142 322 17637 1830
142 322 17676 1830
142 321 17708 1830
140 322 17740 1830
141 321 17773 1830
140 322 17805 1830
138 322 17840 1830
137 322 17876 1830
138 322 17908 1830
140 321 17936 1830
138 322 17976 1830
137 322 18008 1830
136 322 18040 1830
137 321 18072 1830
137 322 18108 1830
135 322 18140 1830
135 322 18176 1830
133 322 18208 1830
133 322 18276 1830
133 321 18308 1830
133 321 18340 1830
132 321 18372 1830
131 322 18408 1830
131 321 18444 1830
131 321 18476 1830
131 321 18508 1830
131 321 18540 1830
128 321 18576 1830
127 319 18608 1830
127 319 18644 1830
127 321 18704 1830
127 321 18744 1830
126 321 18776 1830
126 321 18808 1830
125 321 18840 1830
126 320 18876 1830
124 322 18908 1830
124 321 18944 1830
123 322 18976 1830
122 322 19004 1830
123 322 19044 1830
122 322 19076 1830
122 322 19108 1830
122 321 19140 1830
121 321 19176 1830
121 322 19208 1830
120 321 19244 1830
120 321 19276 1830
119 321 19304 1830
119 321 19344 1830
119 321 19376 1830
118 321 19408 1830
117 321 19440 1830
118 321 19476 1830
117 321 19508 1830
117 321 19544 1830
116 322 19576 1830
116 322 19604 1830
116 321 19644 1830
115 322 19676 1830
115 322 19712 1830
149 311 17276 1831
151 310 17308 1831
152 310 17337 1831
152 310 17376 1831
151 310 17408 1831
154 309 17440 1831
151 311 17540 1831
150 311 17576 1831
149 311 17608 1831
148 311 17637 1831
148 310 17676 1831
151 309 17740 1831
147 311 17773 1831
147 310 17805 1831
146 311 17840 1831
145 311 17876 1831
146 311 17908 1831
143 312 17936 1831
145 311 17976 1831
146 310 18008 1831
146 309 18040 1831
143 311 18140 1831
141 311 18208 1831
143 309 18236 1831
141 309 18276 1831
139 310 18308 1831
141 310 18340 1831
137 311 18372 1831
137 311 18408 1831
136 312 18444 1831
135 310 18676 1831
134 311 18704 1831
135 310 18744 1831
133 311 18808 1831
134 310 18840 1831
132 311 18876 1831
132 311 18908 1831
152 323 18072 1832
154 322 18108 1832
152 323 18140 1832
154 322 18176 1832
151 323 18208 1832
151 322 18236 1832
151 322 18276 1832
151 323 18308 1832
149 323 18340 1832
150 322 18372 1832
148 323 18408 1832
148 323 18444 1832
150 322 18476 1832
148 322 18508 1832
147 322 18540 1832
145 323 18576 1832
147 322 18608 1832
145 322 18644 1832
145 322 18676 1832
145 322 18704 1832
144 322 18744 1832
145 321 18776 1832
144 321 18808 1832
144 321 18840 1832
143 321 18876 1832
143 321 18908 1832
142 321 18944 1832
142 321 18976 1832
140 321 19004 1832
141 321 19044 1832
141 321 19076 1832
141 321 19108 1832
141 320 19176 1832
138 320 19244 1832
136 321 19276 1832
135 322 19304 1832
136 322 19344 1832
136 322 19376 1832
135 322 19408 1832
135 322 19440 1832
135 322 19476 1832
134 322 19508 1832
134 322 19544 1832
134 322 19576 1832
134 322 19604 1832
134 322 19644 1832
133 322 19676 1832
132 323 19712 1832
132 322 19744 1832
131 323 19773 1832
131 323 19812 1832
131 323 19844 1832
130 323 19876 1832
130 322 19912 1832
130 322 19944 1832
129 322 19976 1832
129 322 20012 1832
128 323 20044 1832
128 322 20072 1832
127 323 20112 1832
127 323 20144 1832
127 323 20176 1832
126 323 20208 1832
125 323 20244 1832
124 323 20276 1832
124 323 20312 1832
124 323 20344 1832
122 324 20372 1832
122 323 20412 1832
122 323 20444 1832
122 323 20476 1832
122 323 20508 1832
120 323 20712 1832
119 324 20744 1832
119 324 20776 1832
119 324 20808 1832
118 324 20844 1832
118 324 20876 1832
118 324 20912 1832
116 324 20944 1832
116 325 20972 1832
116 325 21012 1832
115 325 21044 1832
114 325 21080 1832
114 325 21112 1832
114 325 21140 1832
113 325 21180 1832
113 326 21212 1832
112 326 21244 1832
112 326 21276 1832
112 326 21312 1832
111 326 21344 1832
111 326 21380 1832
111 326 21412 1832
111 326 21444 1832
110 327 21480 1832
110 326 21512 1832
110 327 21544 1832
110 327 21576 1832
109 327 21612 1832
109 327 21644 1832
109 327 21680 1832
108 327 21712 1832
107 328 21740 1832
107 327 21780 1832
107 328 21812 1832
106 328 21844 1832
106 328 21877 1832
106 328 21912 1832
105 328 21944 1832
91 343 18108 1833
92 343 18140 1833
92 343 18176 1833
92 344 18208 1833
92 344 18236 1833
93 344 18276 1833
94 344 18308 1833
94 344 18340 1833
95 344 18372 1833
96 345 18408 1833
97 345 18444 1833
97 345 18476 1833
98 345 18508 1833
98 345 18540 1833
99 346 18576 1833
99 346 18608 1833
100 347 18644 1833
100 347 18676 1833
101 347 18704 1833
102 347 18744 1833
102 348 18776 1833
103 348 18808 1833
103 348 18840 1833
104 348 18876 1833
105 349 18908 1833
105 349 18944 1833
106 349 18976 1833
107 349 19004 1833
107 349 19044 1833
107 350 19076 1833
108 350 19108 1833
108 350 19140 1833
108 350 19176 1833
109 350 19208 1833
110 350 19244 1833
110 350 19276 1833
110 350 19304 1833
111 350 19344 1833
111 350 19376 1833
113 350 19408 1833
113 350 19440 1833
114 350 19476 1833
114 350 19508 1833
